trial,testing,parameters,initial_deadline,final_deadline,net_reward,actions,success
4872,False,"{'a': 0.001, 'e': 0.007658033893824235}",25,16,18.33107223122026,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
4873,False,"{'a': 0.001, 'e': 0.007650379687671335}",25,13,20.27797298232841,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
4874,False,"{'a': 0.001, 'e': 0.007642733131898768}",20,0,27.527195228466656,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
4875,False,"{'a': 0.001, 'e': 0.007635094218859962}",25,1,12.709258787935022,"{0: 23, 1: 0, 2: 0, 3: 1, 4: 0}",1
4876,False,"{'a': 0.001, 'e': 0.007627462940916011}",30,15,27.529599454336335,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
4877,False,"{'a': 0.001, 'e': 0.007619839290435643}",25,13,16.025542214849025,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
4878,False,"{'a': 0.001, 'e': 0.0076122232597951945}",20,6,27.463389754414916,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
4879,False,"{'a': 0.001, 'e': 0.00760461484137864}",25,16,17.502004920860692,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
4880,False,"{'a': 0.001, 'e': 0.007597014027577567}",20,6,20.175738605781397,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
4881,False,"{'a': 0.001, 'e': 0.007589420810791149}",20,16,8.44509861153949,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
4882,False,"{'a': 0.001, 'e': 0.00758183518342618}",20,0,31.486166407930444,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
4883,False,"{'a': 0.001, 'e': 0.007574257137897019}",30,14,26.574595040636485,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
4884,False,"{'a': 0.001, 'e': 0.007566686666625628}",20,1,29.00133732940286,"{0: 19, 1: 0, 2: 0, 3: 0, 4: 0}",1
4885,False,"{'a': 0.001, 'e': 0.007559123762041541}",20,0,28.53521256264385,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
4886,False,"{'a': 0.001, 'e': 0.007551568416581838}",20,5,28.06700472981668,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
4887,False,"{'a': 0.001, 'e': 0.007544020622691183}",20,1,33.345664504798975,"{0: 19, 1: 0, 2: 0, 3: 0, 4: 0}",1
4888,False,"{'a': 0.001, 'e': 0.007536480372821785}",20,8,20.610264285208803,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
4889,False,"{'a': 0.001, 'e': 0.0075289476594333805}",20,0,29.747139062344516,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",1
4890,False,"{'a': 0.001, 'e': 0.00752142247499327}",20,11,13.821405124770141,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
4891,False,"{'a': 0.001, 'e': 0.0075139048119762545}",25,1,32.938942419648086,"{0: 24, 1: 0, 2: 0, 3: 0, 4: 0}",1
4892,False,"{'a': 0.001, 'e': 0.007506394662864678}",20,9,19.876409560244227,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
4893,False,"{'a': 0.001, 'e': 0.007498892020148395}",20,14,13.037731236420273,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
4894,False,"{'a': 0.001, 'e': 0.0074913968763247515}",20,16,9.26290944228124,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
4895,False,"{'a': 0.001, 'e': 0.007483909223898608}",20,11,14.266687190644937,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
4896,False,"{'a': 0.001, 'e': 0.007476429055382319}",35,17,20.45353065280336,"{0: 17, 1: 0, 2: 1, 3: 0, 4: 0}",1
4897,False,"{'a': 0.001, 'e': 0.007468956363295702}",20,7,23.852996217989503,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
4898,False,"{'a': 0.001, 'e': 0.007461491140166077}",25,13,19.246670610537226,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
4899,False,"{'a': 0.001, 'e': 0.007454033378528208}",20,7,25.974686729496906,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
4900,False,"{'a': 0.001, 'e': 0.007446583070924338}",20,0,23.33448072706573,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
4901,False,"{'a': 0.001, 'e': 0.007439140209904166}",35,27,14.834359076851207,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
4902,False,"{'a': 0.001, 'e': 0.007431704788024818}",20,11,19.417462626311906,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
4903,False,"{'a': 0.001, 'e': 0.007424276797850876}",20,0,34.06301060412435,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
4904,False,"{'a': 0.001, 'e': 0.007416856231954359}",20,8,20.598818580669818,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
4905,False,"{'a': 0.001, 'e': 0.007409443082914684}",20,12,0.5134425769372597,"{0: 7, 1: 0, 2: 1, 3: 0, 4: 0}",1
4906,False,"{'a': 0.001, 'e': 0.0074020373433187165}",25,13,26.361155835893634,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
4907,False,"{'a': 0.001, 'e': 0.007394639005760702}",20,13,16.12595945827687,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
4908,False,"{'a': 0.001, 'e': 0.00738724806284231}",25,13,22.115190617502115,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
4909,False,"{'a': 0.001, 'e': 0.007379864507172603}",20,10,18.316671042684728,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
4910,False,"{'a': 0.001, 'e': 0.007372488331368012}",25,0,38.5167240883736,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
4911,False,"{'a': 0.001, 'e': 0.0073651195280523656}",20,10,20.838917032926158,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
4912,False,"{'a': 0.001, 'e': 0.007357758089856868}",20,12,14.886558518602136,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
4913,False,"{'a': 0.001, 'e': 0.007350404009420068}",20,0,33.66146127423439,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",1
4914,False,"{'a': 0.001, 'e': 0.007343057279387895}",25,1,36.185643500511944,"{0: 24, 1: 0, 2: 0, 3: 0, 4: 0}",1
4915,False,"{'a': 0.001, 'e': 0.007335717892413608}",20,5,24.71696013917647,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
4916,False,"{'a': 0.001, 'e': 0.007328385841157824}",25,0,40.37828146810826,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
4917,False,"{'a': 0.001, 'e': 0.007321061118288498}",30,15,28.481237790743208,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
4918,False,"{'a': 0.001, 'e': 0.007313743716480895}",30,16,30.71136723103453,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
4919,False,"{'a': 0.001, 'e': 0.007306433628417617}",20,6,24.27467815934351,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
4920,False,"{'a': 0.001, 'e': 0.007299130846788583}",20,6,27.77770072540258,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
4921,False,"{'a': 0.001, 'e': 0.0072918353642909975}",20,0,29.677514794213277,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
4922,False,"{'a': 0.001, 'e': 0.00728454717362939}",20,15,10.514468425106102,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
4923,False,"{'a': 0.001, 'e': 0.0072772662675155576}",35,26,15.562949092043484,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
4924,False,"{'a': 0.001, 'e': 0.007269992638668599}",20,3,30.362878079236307,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
4925,False,"{'a': 0.001, 'e': 0.0072627262798148915}",20,7,19.290147067515132,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
4926,False,"{'a': 0.001, 'e': 0.007255467183688062}",25,1,32.602232299067815,"{0: 24, 1: 0, 2: 0, 3: 0, 4: 0}",1
4927,False,"{'a': 0.001, 'e': 0.007248215343029021}",25,7,32.081740131261505,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
4928,False,"{'a': 0.001, 'e': 0.007240970750585934}",25,7,31.42032546610895,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
4929,False,"{'a': 0.001, 'e': 0.007233733399114194}",25,12,19.89137437366055,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
4930,False,"{'a': 0.001, 'e': 0.0072265032813764625}",35,8,31.199248595265754,"{0: 26, 1: 0, 2: 1, 3: 0, 4: 0}",1
4931,False,"{'a': 0.001, 'e': 0.007219280390142608}",25,20,10.22799814894735,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
4932,False,"{'a': 0.001, 'e': 0.007212064718189745}",20,6,26.948824271419834,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
4933,False,"{'a': 0.001, 'e': 0.0072048562583022085}",20,6,23.923836241862475,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
4934,False,"{'a': 0.001, 'e': 0.0071976550032715235}",25,13,21.146872554945524,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
4935,False,"{'a': 0.001, 'e': 0.007190460945896442}",20,11,15.793700108229737,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
4936,False,"{'a': 0.001, 'e': 0.007183274078982912}",20,7,23.672119765867837,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
4937,False,"{'a': 0.001, 'e': 0.007176094395344053}",20,0,28.018486901511,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
4938,False,"{'a': 0.001, 'e': 0.007168921887800194}",25,17,14.406990155694984,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
4939,False,"{'a': 0.001, 'e': 0.0071617565491788136}",25,9,29.704415737699815,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
4940,False,"{'a': 0.001, 'e': 0.007154598372314579}",20,14,10.524959405232135,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
4941,False,"{'a': 0.001, 'e': 0.00714744735004932}",35,20,24.70144532336213,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
4942,False,"{'a': 0.001, 'e': 0.007140303475231999}",20,5,24.425361296566905,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
4943,False,"{'a': 0.001, 'e': 0.007133166740718749}",20,4,26.86933605773443,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
4944,False,"{'a': 0.001, 'e': 0.007126037139372841}",20,6,31.43339008261382,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
4945,False,"{'a': 0.001, 'e': 0.00711891466406466}",30,22,16.663590889666228,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
4946,False,"{'a': 0.001, 'e': 0.007111799307671742}",20,0,34.70118607785422,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
4947,False,"{'a': 0.001, 'e': 0.007104691063078717}",20,0,31.346433945381182,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
4948,False,"{'a': 0.001, 'e': 0.007097589923177349}",25,11,28.012375476383156,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
4949,False,"{'a': 0.001, 'e': 0.007090495880866501}",25,0,36.769733529782734,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
4950,False,"{'a': 0.001, 'e': 0.0070834089290521185}",20,7,18.80123901185993,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
4951,False,"{'a': 0.001, 'e': 0.007076329060647256}",25,12,22.66074588224663,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
4952,False,"{'a': 0.001, 'e': 0.0070692562685720495}",30,16,26.49220688678163,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
4953,False,"{'a': 0.001, 'e': 0.007062190545753694}",20,8,19.356029799330887,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
4954,False,"{'a': 0.001, 'e': 0.00705513188512648}",30,1,32.240395080332895,"{0: 28, 1: 0, 2: 1, 3: 0, 4: 0}",1
4955,False,"{'a': 0.001, 'e': 0.007048080279631732}",20,14,11.31831905185497,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
4956,False,"{'a': 0.001, 'e': 0.007041035722217852}",25,1,40.06258046049264,"{0: 24, 1: 0, 2: 0, 3: 0, 4: 0}",1
4957,False,"{'a': 0.001, 'e': 0.007033998205840286}",20,16,8.347670352567329,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
4958,False,"{'a': 0.001, 'e': 0.007026967723461506}",20,0,28.384335423117083,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
4959,False,"{'a': 0.001, 'e': 0.0070199442680510355}",35,15,35.84732428808372,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",1
4960,False,"{'a': 0.001, 'e': 0.007012927832585425}",20,12,17.61534898393811,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
4961,False,"{'a': 0.001, 'e': 0.0070059184100482235}",20,10,18.90731454244738,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
4962,False,"{'a': 0.001, 'e': 0.006998915993430023}",25,7,33.497465355475676,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
4963,False,"{'a': 0.001, 'e': 0.006991920575728393}",20,16,9.170603121816617,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
4964,False,"{'a': 0.001, 'e': 0.006984932149947921}",20,16,8.795736184964815,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
4965,False,"{'a': 0.001, 'e': 0.0069779507091001875}",20,7,18.68958535433933,"{0: 12, 1: 1, 2: 0, 3: 0, 4: 0}",1
4966,False,"{'a': 0.001, 'e': 0.006970976246203739}",20,12,14.08263316791318,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
4967,False,"{'a': 0.001, 'e': 0.006964008754284117}",25,15,20.021949885176255,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
4968,False,"{'a': 0.001, 'e': 0.006957048226373836}",20,14,10.264877773992204,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
4969,False,"{'a': 0.001, 'e': 0.006950094655512355}",25,14,18.847309616713844,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
4970,False,"{'a': 0.001, 'e': 0.0069431480347461145}",25,15,19.222100979241407,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
4971,False,"{'a': 0.001, 'e': 0.006936208357128481}",20,14,11.394763884808317,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
4972,False,"{'a': 0.001, 'e': 0.006929275615719783}",25,14,19.146438506922525,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
4973,False,"{'a': 0.001, 'e': 0.006922349803587284}",20,7,22.03113784390427,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
4974,False,"{'a': 0.001, 'e': 0.00691543091380516}",30,20,18.406883271850923,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
4975,False,"{'a': 0.001, 'e': 0.006908518939454525}",20,15,10.559857385323756,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
4976,False,"{'a': 0.001, 'e': 0.006901613873623412}",20,13,10.10162646283375,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
4977,False,"{'a': 0.001, 'e': 0.006894715709406743}",20,3,27.94970934074172,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
4978,False,"{'a': 0.001, 'e': 0.006887824439906362}",30,13,27.700254952000535,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
4979,False,"{'a': 0.001, 'e': 0.00688094005823099}",25,14,17.974969852888663,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
4980,False,"{'a': 0.001, 'e': 0.006874062557496248}",25,0,35.12702680873081,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
4981,False,"{'a': 0.001, 'e': 0.006867191930824644}",25,17,11.692147373382682,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
4982,False,"{'a': 0.001, 'e': 0.0068603281713455365}",30,19,18.276934966375478,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
4983,False,"{'a': 0.001, 'e': 0.0068534712721951725}",25,19,10.950164221550102,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
4984,False,"{'a': 0.001, 'e': 0.006846621226516658}",20,5,21.927769218338884,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
4985,False,"{'a': 0.001, 'e': 0.006839778027459933}",35,9,47.87651702154096,"{0: 26, 1: 0, 2: 0, 3: 0, 4: 0}",1
4986,False,"{'a': 0.001, 'e': 0.006832941668181813}",20,16,9.530444128903845,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
4987,False,"{'a': 0.001, 'e': 0.0068261121418459235}",25,15,15.737765869157727,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
4988,False,"{'a': 0.001, 'e': 0.006819289441622745}",20,12,14.22865866343009,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
4989,False,"{'a': 0.001, 'e': 0.006812473560689584}",25,11,22.51620516342723,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
4990,False,"{'a': 0.001, 'e': 0.006805664492230543}",35,24,17.951999649179708,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
4991,False,"{'a': 0.001, 'e': 0.006798862229436563}",25,8,20.148818220039033,"{0: 16, 1: 0, 2: 1, 3: 0, 4: 0}",1
4992,False,"{'a': 0.001, 'e': 0.006792066765505384}",20,3,22.063799070109688,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
4993,False,"{'a': 0.001, 'e': 0.006785278093641531}",20,11,19.251546993635838,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
4994,False,"{'a': 0.001, 'e': 0.006778496207056343}",25,14,24.07730296738692,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
4995,False,"{'a': 0.001, 'e': 0.006771721098967921}",30,3,38.9592838737815,"{0: 27, 1: 0, 2: 0, 3: 0, 4: 0}",1
4996,False,"{'a': 0.001, 'e': 0.006764952762601162}",25,19,10.163242870452255,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
4997,False,"{'a': 0.001, 'e': 0.006758191191187736}",20,3,30.675844933185708,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
4998,False,"{'a': 0.001, 'e': 0.006751436377966058}",20,9,17.52992150791854,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
4999,False,"{'a': 0.001, 'e': 0.006744688316181326}",25,14,22.83258752004285,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
5000,False,"{'a': 0.001, 'e': 0.006737946999085467}",25,7,31.277321480996402,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
5001,False,"{'a': 0.001, 'e': 0.006731212419937169}",20,0,29.689158552488088,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
5002,False,"{'a': 0.001, 'e': 0.006724484572001857}",25,1,37.59224633351586,"{0: 24, 1: 0, 2: 0, 3: 0, 4: 0}",1
5003,False,"{'a': 0.001, 'e': 0.006717763448551671}",30,22,15.063760459996935,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
5004,False,"{'a': 0.001, 'e': 0.006711049042865494}",25,6,36.41966039214263,"{0: 19, 1: 0, 2: 0, 3: 0, 4: 0}",1
5005,False,"{'a': 0.001, 'e': 0.006704341348228926}",20,0,29.2602527561883,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",1
5006,False,"{'a': 0.001, 'e': 0.006697640357934257}",25,17,17.947463735675175,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
5007,False,"{'a': 0.001, 'e': 0.006690946065280512}",20,0,28.044189604668574,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",1
5008,False,"{'a': 0.001, 'e': 0.006684258463573382}",25,10,23.239449703091466,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
5009,False,"{'a': 0.001, 'e': 0.006677577546125274}",20,0,31.262801956017142,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",1
5010,False,"{'a': 0.001, 'e': 0.0066709033062552735}",20,2,27.488728389528625,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
5011,False,"{'a': 0.001, 'e': 0.00666423573728913}",20,9,21.857596646211896,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
5012,False,"{'a': 0.001, 'e': 0.006657574832559279}",25,17,14.958922264781764,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
5013,False,"{'a': 0.001, 'e': 0.006650920585404821}",20,12,13.11603867768066,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
5014,False,"{'a': 0.001, 'e': 0.006644272989171497}",20,11,20.75447567102795,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
5015,False,"{'a': 0.001, 'e': 0.0066376320372117225}",25,16,16.47493487103921,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
5016,False,"{'a': 0.001, 'e': 0.006630997722884531}",20,10,14.908664518657789,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
5017,False,"{'a': 0.001, 'e': 0.006624370039555616}",25,19,12.828006796369596,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
5018,False,"{'a': 0.001, 'e': 0.006617748980597298}",25,13,19.15440811004195,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
5019,False,"{'a': 0.001, 'e': 0.006611134539388506}",25,20,9.637289934929843,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
5020,False,"{'a': 0.001, 'e': 0.006604526709314805}",25,11,27.843294607562676,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
5021,False,"{'a': 0.001, 'e': 0.006597925483768369}",35,15,39.81733039834202,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",1
5022,False,"{'a': 0.001, 'e': 0.006591330856147961}",20,9,18.453196232896047,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
5023,False,"{'a': 0.001, 'e': 0.006584742819858964}",20,8,24.088011680629894,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
5024,False,"{'a': 0.001, 'e': 0.00657816136831333}",35,17,30.311995434510816,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
5025,False,"{'a': 0.001, 'e': 0.006571586494929613}",25,15,16.807855802012405,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
5026,False,"{'a': 0.001, 'e': 0.006565018193132943}",20,14,11.586515187972884,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
5027,False,"{'a': 0.001, 'e': 0.006558456456355008}",25,11,24.366675761624823,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
5028,False,"{'a': 0.001, 'e': 0.006551901278034077}",20,9,21.56116988668053,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
5029,False,"{'a': 0.001, 'e': 0.006545352651614975}",35,19,30.756714081608074,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
5030,False,"{'a': 0.001, 'e': 0.006538810570549064}",20,4,25.43954355146893,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
5031,False,"{'a': 0.001, 'e': 0.006532275028294275}",25,0,37.64281577465183,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
5032,False,"{'a': 0.001, 'e': 0.0065257460183150515}",20,0,33.711818478968546,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
5033,False,"{'a': 0.001, 'e': 0.006519223534082391}",25,9,28.252767226046185,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
5034,False,"{'a': 0.001, 'e': 0.006512707569073814}",20,13,13.323996743188232,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
5035,False,"{'a': 0.001, 'e': 0.006506198116773342}",20,6,25.626890144371487,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
5036,False,"{'a': 0.001, 'e': 0.00649969517067153}",30,23,13.909786425420453,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
5037,False,"{'a': 0.001, 'e': 0.006493198724265435}",20,10,18.003123647021738,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
5038,False,"{'a': 0.001, 'e': 0.0064867087710586005}",25,20,9.059951360807236,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
5039,False,"{'a': 0.001, 'e': 0.006480225304561084}",25,17,12.831126714334514,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
5040,False,"{'a': 0.001, 'e': 0.006473748318289405}",30,15,27.18340626391789,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
5041,False,"{'a': 0.001, 'e': 0.006467277805766584}",20,12,16.287828308290514,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
5042,False,"{'a': 0.001, 'e': 0.006460813760522114}",20,8,21.09851159470007,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
5043,False,"{'a': 0.001, 'e': 0.006454356176091937}",20,12,17.370630988455382,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
5044,False,"{'a': 0.001, 'e': 0.006447905046018473}",25,12,25.959525257455216,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
5045,False,"{'a': 0.001, 'e': 0.006441460363850599}",25,8,26.624741645436615,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
5046,False,"{'a': 0.001, 'e': 0.00643502212314362}",30,3,41.45486390103211,"{0: 27, 1: 0, 2: 0, 3: 0, 4: 0}",1
5047,False,"{'a': 0.001, 'e': 0.006428590317459306}",20,11,15.349946664899797,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
5048,False,"{'a': 0.001, 'e': 0.006422164940365839}",25,0,37.060796830127906,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
5049,False,"{'a': 0.001, 'e': 0.006415745985437848}",20,0,30.751727068602897,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
5050,False,"{'a': 0.001, 'e': 0.006409333446256383}",20,0,35.671508116764244,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
5051,False,"{'a': 0.001, 'e': 0.006402927316408892}",20,16,8.888085405244738,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
5052,False,"{'a': 0.001, 'e': 0.006396527589489252}",20,15,7.8278592109544585,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
5053,False,"{'a': 0.001, 'e': 0.006390134259097739}",30,16,22.66320705951952,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
5054,False,"{'a': 0.001, 'e': 0.006383747318841013}",20,12,12.242870400697505,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
